Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH48,OUT035,1371.9224
FDO33,OUT035,1898.9906
NCU29,OUT045,2330.5525
FDW35,OUT046,706.70825
FDH05,OUT010,579.1541
FDP26,OUT049,1620.8705
DRG27,OUT035,719.918
FDQ33,OUT046,2373.7146
FDH20,OUT010,234.67882
FDV14,OUT046,1373.9843
DRD01,OUT046,888.1983
NCI17,OUT049,1497.3114
FDF39,OUT010,687.56976
FDX37,OUT046,1604.566
NCX17,OUT035,3626.213
FDN03,OUT013,4197.9497
NCS41,OUT010,438.57788
FDH34,OUT045,2995.4368
NCX53,OUT018,1811.1334
FDY31,OUT046,2300.0771
FDD20,OUT017,2130.4883
FDE51,OUT045,774.9548
FDV27,OUT046,1326.7025
FDF16,OUT035,2354.142
FDZ02,OUT049,1486.5027
NCK05,OUT045,951.9273
FDM12,OUT027,4971.9443
NCA05,OUT018,1981.776
FDX33,OUT045,2518.0205
FDM25,OUT049,3039.6704
FDE41,OUT018,1232.0931
FDW14,OUT045,1326.7025
NCD30,OUT046,1477.0237
FDB23,OUT010,634.8447
FDF45,OUT046,904.5914
FDW20,OUT017,2054.806
FDF47,OUT045,3447.0786
NCR05,OUT019,524.05035
DRB01,OUT046,2975.7031
FDE36,OUT013,2587.7236
FDU56,OUT049,3078.386
FDB23,OUT049,3646.8254
FDN48,OUT049,1442.1631
FDS43,OUT013,3039.9348
NCN05,OUT013,3099.968
NCL53,OUT049,2919.4956
FDL56,OUT046,1371.5541
FDH17,OUT018,1257.1744
FDP37,OUT046,2007.386
FDG09,OUT019,512.4757
FDA55,OUT045,3584.971
FDX31,OUT049,3678.1152
FDJ41,OUT045,3955.1624
DRC24,OUT045,2421.2341
FDQ21,OUT035,2114.9658
NCT54,OUT045,1456.23
FDH08,OUT049,3770.9812
FDY38,OUT018,3145.247
DRM11,OUT010,505.70883
FDG32,OUT049,3388.9114
NCH18,OUT046,3680.973
FDI20,OUT035,3493.703
FDA33,OUT018,2180.819
FDN45,OUT013,3619.8628
FDT45,OUT010,182.25537
FDR32,OUT035,3663.5833
FDA48,OUT017,3473.1162
FDN23,OUT017,2377.5723
NCR18,OUT035,760.03253
FDD45,OUT046,1456.23
FDI22,OUT018,3100.4233
FDT09,OUT013,2115.549
DRC24,OUT027,3775.6045
FDT39,OUT046,2305.5596
FDX28,OUT045,1548.2689
FDA50,OUT018,1234.3326
FDT33,OUT027,4245.323
FDQ60,OUT049,1980.2213
NCM19,OUT018,1505.9198
FDF40,OUT046,3888.643
NCI30,OUT035,3778.9592
FDK34,OUT049,3943.6677
FDA38,OUT027,5820.818
FDT02,OUT045,628.175
FDC11,OUT017,1337.5482
FDD08,OUT046,689.5973
NCS29,OUT046,3892.0276
DRI03,OUT010,467.48917
FDK48,OUT035,1062.0763
FDM52,OUT049,2382.1074
FDP49,OUT035,911.788
DRA24,OUT046,2502.2222
NCJ43,OUT049,2768.0742
FDE11,OUT045,2915.2512
FDP01,OUT049,2121.9026
FDQ59,OUT018,1232.0931
FDA43,OUT019,467.85974
FDL14,OUT017,2354.142
FDV50,OUT010,339.22937
FDT01,OUT027,5356.6025
NCC42,OUT035,2079.3186
FDO28,OUT046,1853.1917
FDD32,OUT019,225.3927
FDV45,OUT035,3025.5774
NCW17,OUT019,368.3887
NCJ17,OUT027,2390.0232
NCF18,OUT049,3038.3457
FDP01,OUT045,2146.3394
FDH24,OUT045,2452.7542
FDI38,OUT027,5563.915
FDX03,OUT035,705.7632
FDY28,OUT046,3286.3464
FDN34,OUT018,2627.6467
FDJ02,OUT045,2377.3687
FDW40,OUT019,356.95407
FDX03,OUT017,658.0473
FDE17,OUT027,3595.1304
FDT58,OUT046,2624.374
FDI38,OUT013,3431.901
FDW22,OUT035,3677.4597
FDS15,OUT027,2599.5166
NCX06,OUT013,3262.1052
DRK47,OUT035,3797.9482
FDC23,OUT027,4667.212
FDM56,OUT010,290.47708
FDP21,OUT046,3096.2498
FDP58,OUT046,3233.4514
FDA27,OUT019,541.94806
FDK41,OUT019,219.14142
NCH42,OUT046,3619.0596
FDG29,OUT045,705.7121
FDW15,OUT018,2181.476
FDD28,OUT018,788.18384
FDQ37,OUT049,2832.6487
FDC23,OUT035,2900.9626
FDV13,OUT035,1456.7258
FDK33,OUT046,3381.8303
FDO33,OUT013,1922.463
FDN21,OUT017,2553.2961
NCW06,OUT027,5164.3726
FDI38,OUT035,3535.1143
FDC21,OUT027,2578.4402
NCS05,OUT046,2055.41
NCN53,OUT049,717.8073
FDV40,OUT010,226.42725
FDG60,OUT017,3742.291
NCY30,OUT027,4738.0156
FDM40,OUT045,2013.8835
NCO30,OUT046,3102.483
FDK10,OUT046,2752.915
FDM36,OUT045,2729.1797
FDN10,OUT013,1892.2548
FDM46,OUT018,1252.2594
FDX50,OUT049,1726.565
FDP33,OUT045,3692.845
FDO12,OUT045,3083.7424
FDC28,OUT013,1723.4375
FDO31,OUT045,1232.422
FDX45,OUT035,2397.3042
FDV21,OUT049,2056.4683
FDH04,OUT049,1458.986
NCG54,OUT013,2737.0742
FDO13,OUT046,2554.4097
FDA09,OUT027,4862.7095
FDC38,OUT017,2079.3186
NCO42,OUT046,2196.7822
FDL45,OUT049,2067.4248
NCK31,OUT013,763.96533
FDM39,OUT017,2705.3752
FDC22,OUT010,571.3051
FDF46,OUT046,1844.569
FDQ37,OUT045,2805.5835
FDH41,OUT010,580.8492
FDQ04,OUT046,680.34143
NCQ02,OUT027,4944.603
FDJ57,OUT027,4949.768
NCE07,OUT049,2078.361
FDE56,OUT013,852.7165
FDI20,OUT049,3386.3
FDK36,OUT018,711.03394
FDP08,OUT027,4980.2075
FDF44,OUT017,2063.5195
NCU53,OUT017,2675.4456
FDF47,OUT035,3546.2642
FDS55,OUT010,340.68375
FDZ52,OUT010,260.25418
FDL04,OUT018,1411.2341
NCM26,OUT035,2488.2524
FDX43,OUT049,2834.633
FDP52,OUT049,3638.197
DRK49,OUT045,679.02856
FDE38,OUT013,2547.229
DRF13,OUT035,2388.846
FDK41,OUT010,194.2155
FDJ04,OUT027,2968.9373
FDZ44,OUT018,1635.9626
FDS11,OUT013,3767.4612
FDA55,OUT049,3682.031
NCW53,OUT046,2992.6157
FDB49,OUT027,2567.884
FDD23,OUT017,3025.5774
NCV42,OUT045,1695.3673
NCZ29,OUT018,1786.0314
FDQ26,OUT013,853.4316
FDV08,OUT017,684.4654
FDC53,OUT049,1620.8705
FDV58,OUT010,410.16354
NCP02,OUT019,195.93611
DRI37,OUT045,889.3857
FDQ12,OUT049,3710.948
FDE33,OUT046,1276.2261
FDX27,OUT045,1450.3763
FDM22,OUT017,764.1151
NCH30,OUT019,330.96313
FDC04,OUT017,3794.8743
FDO38,OUT046,1226.6774
FDV52,OUT027,2952.1587
FDB32,OUT013,1519.8143
FDV43,OUT018,606.5729
FDI24,OUT018,2529.0605
FDR40,OUT017,1357.6045
FDW02,OUT049,2076.3857
FDE44,OUT049,754.8558
FDL38,OUT046,1409.7001
NCT54,OUT010,212.32147
DRJ39,OUT010,590.3603
FDW55,OUT049,4188.0435
DRF13,OUT019,354.9197
NCW17,OUT049,2113.6265
FDP13,OUT035,719.918
FDS08,OUT018,2572.0112
NCP17,OUT035,968.1454
NCO53,OUT035,3147.4448
FDH19,OUT045,2721.1384
FDJ04,OUT017,1989.5233
FDG10,OUT049,884.77106
FDA40,OUT010,200.87396
FDI53,OUT045,2515.2046
FDU09,OUT010,184.85233
FDK60,OUT045,1514.1216
FDR43,OUT017,606.6957
FDW22,OUT017,3366.012
DRP47,OUT010,534.2936
DRG48,OUT010,433.48972
FDA14,OUT035,2397.3042
FDU49,OUT013,1309.015
FDK28,OUT045,3750.6184
FDT19,OUT046,2785.6143
NCQ42,OUT045,1971.599
FDD03,OUT045,3543.408
NCM53,OUT013,1640.0596
NCX53,OUT045,2058.1907
FDV14,OUT027,2294.8003
NCZ54,OUT017,2547.253
FDB39,OUT013,853.4316
DRC24,OUT046,2390.618
FDY36,OUT013,1063.6415
FDN01,OUT035,3020.9614
DRH25,OUT046,826.02045
FDV08,OUT046,711.09863
NCP53,OUT049,3991.7966
FDU52,OUT010,418.43472
NCI42,OUT045,3337.298
FDZ14,OUT035,1994.4856
FDF11,OUT046,3705.0854
FDQ13,OUT018,1274.1338
FDO32,OUT010,127.44256
DRJ37,OUT018,2182.6726
FDY43,OUT046,2624.374
NCT41,OUT017,2397.3042
NCV17,OUT045,2075.925
FDM04,OUT027,1475.1311
DRB48,OUT018,511.97464
FDM24,OUT013,2282.9937
FDT37,OUT049,4025.508
NCO05,OUT010,196.23647
FDL13,OUT046,3592.4753
FDL15,OUT017,2397.3042
FDB11,OUT018,3084.5776
FDL14,OUT019,322.1618
FDY10,OUT019,316.53082
FDJ40,OUT049,1776.0192
NCW18,OUT046,3643.113
NCY06,OUT013,2076.4321
DRE13,OUT018,1238.5487
FDA26,OUT045,3313.8555
NCE19,OUT010,176.42882
FDE33,OUT035,1247.257
DRL59,OUT027,1482.388
FDY07,OUT046,753.09595
FDF57,OUT018,2597.318
FDM58,OUT035,1752.5466
FDP26,OUT027,2530.92
FDY32,OUT046,2510.0312
FDD51,OUT010,132.1209
FDU22,OUT018,1779.1328
FDZ49,OUT018,3073.0815
NCI42,OUT017,3487.2717
FDT04,OUT027,1024.7057
NCU41,OUT045,2931.6963
FDS56,OUT045,3877.702
NCN42,OUT017,2457.2507
FDK34,OUT046,3680.973
FDB03,OUT017,3749.7146
DRJ25,OUT035,761.6034
FDT25,OUT027,3250.1355
FDN20,OUT013,2632.0437
FDP09,OUT013,3245.59
FDM20,OUT019,524.6804
NCG55,OUT046,1875.4006
NCP14,OUT045,1584.7494
NCH06,OUT046,3621.0037
FDV52,OUT013,1825.2723
NCL07,OUT035,702.61835
DRJ11,OUT027,5178.9404
DRO59,OUT013,1149.7183
FDW15,OUT010,360.22308
NCQ30,OUT035,2042.2605
NCN54,OUT019,261.64062
FDY01,OUT027,2948.3706
FDX39,OUT035,3407.3591
FDH53,OUT027,2272.087
FDA57,OUT035,721.14154
NCC07,OUT010,267.43887
FDU28,OUT013,2983.9795
FDK36,OUT010,116.34951
FDR36,OUT018,606.58276
NCQ17,OUT035,2388.846
FDS28,OUT019,203.12592
FDE08,OUT045,2362.1458
FDU22,OUT046,1965.9335
FDG41,OUT045,1584.7494
FDO31,OUT010,194.15369
FDM21,OUT019,530.8259
FDU40,OUT017,2920.1519
FDV36,OUT018,1796.4802
FDT10,OUT027,1680.0356
FDX38,OUT045,754.126
NCU30,OUT027,3684.3755
NCV06,OUT049,3157.385
FDT16,OUT035,4043.432
NCP41,OUT027,2581.8608
FDZ56,OUT017,2788.9463
FDC22,OUT035,3042.7532
FDU10,OUT035,708.38965
FDS46,OUT045,1875.4006
FDO08,OUT049,2775.525
NCV42,OUT018,1469.2438
FDP33,OUT035,3792.0305
FDJ12,OUT046,3372.597
FDH04,OUT045,1437.4642
NCU54,OUT013,3436.515
FDO36,OUT010,495.28894
FDT37,OUT027,6198.592
FDD14,OUT010,437.72485
FDA16,OUT013,3246.888
NCS42,OUT019,229.68562
FDP10,OUT019,276.125
FDQ28,OUT049,2378.4534
FDK57,OUT010,304.55917
FDK02,OUT013,1922.463
FDW47,OUT018,1796.4797
NCC42,OUT018,1831.5109
FDQ37,OUT018,2648.6987
FDL40,OUT046,1486.0922
DRE13,OUT010,251.68742
FDQ34,OUT027,2599.5166
NCB54,OUT046,1998.9277
FDS48,OUT049,2417.5706
FDO15,OUT045,1010.3472
NCT30,OUT013,774.4666
FDU49,OUT027,2270.0872
FDE21,OUT046,1943.769
FDS49,OUT019,272.88794
FDT38,OUT027,2344.317
FDZ01,OUT045,1604.3398
FDC41,OUT035,1207.7113
DRG13,OUT010,402.0574
NCZ42,OUT018,3277.0698
NCM07,OUT045,1348.3326
NCV17,OUT018,1813.696
DRK39,OUT035,1360.1135
FDS37,OUT018,1611.6704
FDV12,OUT019,280.17728
NCG19,OUT018,3266.24
FDS51,OUT013,858.9502
NCO14,OUT046,704.4886
FDC38,OUT046,2055.7288
FDN15,OUT046,2079.0403
NCH42,OUT013,3722.1494
FDQ22,OUT046,636.0643
FDC05,OUT013,3039.9348
FDZ31,OUT013,3039.9348
DRJ23,OUT049,2989.2705
FDC52,OUT035,2429.41
DRD12,OUT010,186.06203
FDV55,OUT017,2397.3042
FDD32,OUT046,1293.5635
FDR01,OUT049,3087.144
FDY08,OUT019,306.00922
FDQ45,OUT045,3058.6301
DRN11,OUT027,3597.6116
NCS05,OUT018,1772.6632
FDY32,OUT035,2533.6213
NCD31,OUT045,2603.5295
NCE06,OUT049,2549.369
NCP14,OUT046,1584.7494
NCF18,OUT019,449.25916
FDF14,OUT018,2137.699
FDB22,OUT017,2354.142
NCH54,OUT049,2577.3704
FDU27,OUT035,772.2373
FDS58,OUT027,3995.5461
NCU29,OUT035,2431.7566
FDJ57,OUT013,3135.4336
FDL56,OUT049,1385.8899
FDH60,OUT035,3065.3755
FDN24,OUT018,790.4319
FDD02,OUT017,2089.8142
FDP15,OUT017,3892.7288
FDB28,OUT027,5010.814
DRC49,OUT045,2365.2563
NCG30,OUT018,1792.0482
FDJ14,OUT049,1237.5576
FDL52,OUT045,636.1593
NCG19,OUT027,5837.135
NCN41,OUT035,2043.9523
FDW22,OUT013,3739.2534
FDI02,OUT013,1785.2656
FDV51,OUT045,2603.8484
FDV48,OUT046,1239.114
NCL17,OUT019,342.56415
FDP46,OUT045,1409.7001
FDU10,OUT045,645.4747
FDT37,OUT010,579.9769
FDI27,OUT035,787.3753
FDN51,OUT046,3884.944
FDW07,OUT035,1353.4633
FDN45,OUT049,3592.8328
DRN37,OUT027,4241.6943
DRF48,OUT049,2976.6956
FDP38,OUT019,154.72807
NCX18,OUT027,5229.692
FDK45,OUT018,1604.9076
FDZ37,OUT049,1351.8472
FDS50,OUT018,3096.828
NCR54,OUT018,2813.4194
NCS17,OUT035,1501.45
FDV31,OUT046,2684.8013
DRE27,OUT017,1506.4103
FDN60,OUT013,2538.9197
FDK26,OUT013,3015.2815
FDX37,OUT018,1396.2233
FDW31,OUT046,2955.107
FDX26,OUT018,2710.7324
DRL49,OUT019,354.09705
FDU49,OUT017,1356.4755
FDY58,OUT046,3592.4753
FDN03,OUT045,3910.5928
NCV06,OUT010,519.612
FDH53,OUT045,1292.1006
FDG31,OUT018,891.8082
NCC06,OUT045,2056.2678
FDS13,OUT049,3798.928
FDP16,OUT035,3794.8743
FDA35,OUT013,2064.8967
DRP47,OUT018,3386.0994
FDY28,OUT010,685.5037
FDY20,OUT035,1425.0579
NCH30,OUT017,1752.5466
NCR29,OUT019,189.11836
NCP05,OUT013,2414.4553
NCF30,OUT019,321.94595
FDA08,OUT035,2793.0344
FDN51,OUT027,6065.0264
FDH12,OUT046,1596.1078
FDY39,OUT017,3196.0251
NCO53,OUT045,2904.117
FDB40,OUT046,2397.0261
FDH02,OUT049,1409.5917
FDY11,OUT027,1803.7299
FDQ09,OUT019,286.06268
FDP16,OUT013,3975.9517
NCF55,OUT018,509.1766
FDY09,OUT027,4783.8423
FDY39,OUT045,3219.8088
NCU53,OUT049,2593.2126
NCT41,OUT049,2378.4534
FDJ45,OUT046,628.8961
FDR28,OUT013,2580.5015
FDN08,OUT013,1869.8813
FDJ07,OUT049,1894.5155
FDZ09,OUT027,3943.1726
FDQ14,OUT017,2388.846
FDY12,OUT027,1310.3765
FDK57,OUT046,1994.3435
FDD20,OUT049,2121.8484
FDS36,OUT018,1474.6
FDI40,OUT049,1621.42
FDJ40,OUT045,1728.9569
FDE08,OUT013,2366.8845
DRK01,OUT013,1486.5027
FDC58,OUT049,721.33075
FDE50,OUT046,2991.616
FDX48,OUT035,2397.3042
DRM35,OUT018,2598.515
FDG41,OUT013,1610.0616
FDB52,OUT046,3741.9124
FDV19,OUT045,2562.286
DRG48,OUT017,2410.9678
FDI26,OUT013,2753.3801
FDU11,OUT019,348.60217
FDF59,OUT019,347.70084
FDR07,OUT049,1481.6816
NCE06,OUT017,2461.5652
FDE10,OUT046,2023.9427
NCO55,OUT046,1604.566
FDZ13,OUT013,787.2226
FDT50,OUT017,1538.9718
FDH12,OUT010,255.28813
FDD21,OUT045,1880.1713
NCM05,OUT013,4035.895
FDK04,OUT013,873.4775
FDN33,OUT017,1529.2572
NCM18,OUT010,227.31839
DRC25,OUT049,1394.652
FDT47,OUT017,1607.4985
FDD45,OUT027,2463.829
NCD07,OUT018,1643.3035
NCY54,OUT010,408.78506
FDL12,OUT049,885.5155
FDL02,OUT017,1612.2408
FDC60,OUT035,1487.3019
FDR37,OUT017,2822.7505
FDY16,OUT017,3154.129
FDU26,OUT045,1965.9335
FDN24,OUT013,832.6129
FDH44,OUT013,2363.0771
FDE23,OUT010,108.34687
FDW60,OUT017,2855.0425
FDQ55,OUT049,1946.408
FDV32,OUT027,1737.062
FDV03,OUT010,381.68286
FDY14,OUT010,592.7974
NCL55,OUT027,5956.3887
DRF25,OUT017,659.2954
FDX03,OUT046,682.1734
FDF40,OUT045,3797.898
FDX24,OUT010,216.54633
FDA25,OUT049,1651.6283
FDH21,OUT018,2299.435
FDB47,OUT010,585.80444
FDT34,OUT019,278.52585
FDS39,OUT010,321.1417
NCU05,OUT046,1239.114
FDE02,OUT049,1451.592
FDL25,OUT035,1403.4277
FDC50,OUT049,1518.5552
FDZ32,OUT049,1610.0616
FDV14,OUT045,1321.3169
FDR07,OUT045,1463.7949
FDB26,OUT049,803.9361
NCR50,OUT045,2393.911
FDP01,OUT018,1993.8351
FDH57,OUT045,2047.2704
FDM60,OUT027,1050.4966
FDA45,OUT017,2825.43
FDU55,OUT017,4019.234
FDH40,OUT035,1340.8245
FDG40,OUT019,62.83261
FDT12,OUT049,3561.9646
DRL59,OUT045,819.06696
FDT47,OUT018,1486.7426
FDI60,OUT017,1027.7483
DRF51,OUT027,990.41003
NCK31,OUT049,759.8442
FDB08,OUT045,2518.179
FDM44,OUT035,1641.3846
FDD46,OUT018,2147.2688
FDR27,OUT019,354.24973
FDV56,OUT010,267.65775
FDM02,OUT049,1362.6685
FDU45,OUT018,1604.9076
FDZ10,OUT017,2063.2039
NCK31,OUT010,122.003555
FDR27,OUT035,2079.3186
FDF33,OUT013,1667.8706
FDJ36,OUT046,1604.566
FDP33,OUT049,3892.2341
FDG17,OUT046,3747.5427
FDG47,OUT027,6035.6484
NCW29,OUT046,2024.2689
DRH59,OUT017,1038.02
FDR32,OUT017,3663.5833
FDP48,OUT035,3277.723
FDG17,OUT035,3830.5244
DRJ59,OUT017,705.3037
FDY48,OUT027,2611.1682
FDB02,OUT046,2764.9868
FDN10,OUT019,301.31677
NCD55,OUT035,729.2177
FDX34,OUT013,1996.3282
FDZ38,OUT045,2909.0981
DRF37,OUT049,4006.4377
DRL47,OUT019,281.22717
FDL27,OUT035,1081.7104
NCP53,OUT035,3757.0144
FDT03,OUT019,464.54364
FDJ28,OUT035,3178.4126
FDF40,OUT018,3337.2896
FDA32,OUT035,3336.451
NCP02,OUT017,911.788
FDZ31,OUT045,3010.0383
NCQ29,OUT013,4013.7146
FDP57,OUT010,252.58904
FDL32,OUT027,2978.5789
DRB01,OUT035,3146.5308
FDJ40,OUT046,1604.566
FDO24,OUT018,2310.0503
FDO11,OUT018,3397.762
FDA56,OUT035,2037.6602
FDF02,OUT045,1604.566
FDA10,OUT013,1996.8817
NCI55,OUT017,2166.5332
FDZ40,OUT010,167.7279
FDV08,OUT049,713.1704
FDN48,OUT013,1431.532
FDU57,OUT017,2354.142
DRF49,OUT013,1869.8813
FDS02,OUT035,3060.3203
FDS43,OUT046,2959.6296
FDT16,OUT013,4183.111
FDX19,OUT027,5823.607
FDK15,OUT046,1596.1078
DRA12,OUT049,2067.9739
FDY35,OUT017,823.3803
NCU42,OUT013,2776.9924
FDD26,OUT013,3039.9348
FDR11,OUT018,2343.437
NCP53,OUT045,3702.3855
FDP34,OUT045,2526.4788
NCV41,OUT019,330.49283
FDN20,OUT018,2473.7512
FDZ16,OUT018,2843.9998
FDZ28,OUT049,2004.9941
NCL55,OUT013,4082.4138
NCJ17,OUT046,1337.6986
FDT37,OUT046,3775.221
FDV51,OUT049,2775.525
FDZ28,OUT035,1993.0903
FDN27,OUT013,1825.2723
FDS14,OUT019,376.65735
FDZ58,OUT045,2006.2656
FDD46,OUT046,2308.871
FDJ03,OUT035,760.416
FDU03,OUT010,485.0418
FDA33,OUT027,3658.0923
NCW53,OUT035,3045.0195
NCC55,OUT017,622.2513
FDP52,OUT019,533.59674
FDE39,OUT049,1996.2081
FDB44,OUT035,3435.2698
FDG59,OUT013,665.4166
FDI05,OUT013,1056.3004
FDF59,OUT045,2007.386
FDM39,OUT019,497.36542
FDB14,OUT013,1404.0481
NCS05,OUT019,358.75287
DRJ35,OUT045,909.6093
FDO31,OUT019,220.22441
FDA31,OUT046,2711.3855
FDX40,OUT049,691.0138
FDW56,OUT045,3091.211
FDH09,OUT018,652.9544
FDA52,OUT019,457.53506
FDF20,OUT019,450.6482
FDE40,OUT046,903.3756
NCU17,OUT046,1768.1067
NCP14,OUT035,1608.3392
FDN25,OUT027,1719.1316
FDU39,OUT049,891.2826
NCM05,OUT017,3913.7024
FDU07,OUT017,2388.846
FDF28,OUT049,2086.6765
FDR57,OUT049,2600.5544
FDJ33,OUT013,2019.6559
DRH23,OUT035,900.7501
FDQ52,OUT046,3744.6802
DRK13,OUT035,2994.8782
FDP09,OUT046,3389.6453
FDR08,OUT027,2591.8416
FDV50,OUT045,2017.8344
FDT13,OUT049,3118.3037
FDJ27,OUT027,2660.4714
FDH21,OUT046,2553.8276
FDW14,OUT027,2328.182
FDL52,OUT049,697.1241
FDW28,OUT017,3097.655
FDL40,OUT049,1577.8132
FDE24,OUT046,2055.7288
FDX35,OUT049,3608.86
FDP46,OUT017,1359.4857
FDX56,OUT045,3372.597
FDQ45,OUT049,3070.4612
FDK50,OUT027,3847.0422
FDY26,OUT045,3352.5032
FDQ09,OUT017,1868.1589
FDN39,OUT049,2846.3264
FDP13,OUT017,676.516
FDR51,OUT013,2380.4487
FDZ49,OUT010,538.55457
FDL28,OUT018,3114.6914
FDZ10,OUT035,2063.2039
FDK38,OUT013,2319.3044
DRL49,OUT027,3287.68
FDR15,OUT013,2369.995
FDQ24,OUT035,3994.83
FDD56,OUT013,2841.3027
NCR42,OUT046,616.0307
FDH52,OUT045,1014.43036
FDH57,OUT019,336.402
FDR15,OUT010,390.2314
FDJ34,OUT035,2054.7456
FDW37,OUT035,1451.6802
FDQ23,OUT018,1475.3585
FDP34,OUT013,2538.9197
FDE04,OUT027,4600.9497
FDC48,OUT045,1234.1173
FDA47,OUT019,358.68704
FDI35,OUT018,2603.4404
NCV05,OUT013,2400.6118
FDR28,OUT045,2607.5024
FDH31,OUT017,1583.4011
FDP59,OUT019,245.26158
FDS19,OUT018,1111.0139
FDM60,OUT045,685.20435
FDJ44,OUT018,2701.5696
DRH51,OUT017,1365.6886
DRC25,OUT017,1384.1472
DRE25,OUT013,1484.7004
NCX05,OUT049,1922.463
FDR11,OUT017,2541.6106
DRP47,OUT045,3810.224
DRC49,OUT019,377.97906
FDQ47,OUT027,1071.272
FDL20,OUT013,1776.0192
FDM34,OUT035,2156.9995
NCN55,OUT013,4048.7026
FDD41,OUT035,1662.5309
FDE52,OUT049,1420.4131
NCT18,OUT019,399.96255
FDJ32,OUT018,788.18384
FDE16,OUT046,3417.1292
FDZ09,OUT045,2523.6628
DRZ11,OUT046,2011.9042
FDK41,OUT049,1344.2094
FDE56,OUT049,873.2902
FDH34,OUT013,3039.9348
DRI49,OUT013,1234.1412
DRI59,OUT046,3563.5583
DRC36,OUT049,2879.7534
FDS15,OUT019,265.2067
FDI07,OUT018,2813.0293
FDZ15,OUT018,1584.2694
NCX41,OUT027,5243.7466
NCO29,OUT019,376.35388
FDF57,OUT013,2737.0742
FDI33,OUT035,1456.7258
DRJ47,OUT049,2807.0024
FDB34,OUT046,1330.2821
FDY22,OUT027,3276.6086
DRL11,OUT017,2541.6106
FDY46,OUT035,3009.213
FDG17,OUT013,4042.6672
FDE52,OUT018,1274.1338
DRP47,OUT027,6022.0786
FDO01,OUT010,274.63214
FDL09,OUT046,2580.5256
FDR57,OUT013,2562.1038
DRD37,OUT035,830.2417
FDQ36,OUT027,1056.823
FDL33,OUT049,3032.365
FDL48,OUT045,703.20416
FDL28,OUT049,3710.948
NCN29,OUT046,751.94855
FDO13,OUT035,2826.2717
FDB38,OUT045,2588.4722
FDI36,OUT035,3164.8672
FDI58,OUT035,1403.4277
FDH22,OUT018,1815.498
FDQ27,OUT013,1709.9058
FDT33,OUT046,2805.3726
FDC56,OUT045,1935.1018
FDF14,OUT046,2330.5525
FDQ39,OUT017,3097.655
NCM43,OUT017,2681.494
FDS46,OUT035,1989.5233
FDI22,OUT049,3430.4338
NCE43,OUT045,2624.374
FDZ36,OUT010,551.53174
FDR13,OUT019,283.3589
FDP46,OUT018,1174.1833
FDW56,OUT019,551.92725
FDB40,OUT017,2466.5317
FDM28,OUT018,2627.6467
FDV49,OUT013,4123.3125
NCS53,OUT018,2384.963
FDO03,OUT049,3710.948
FDT15,OUT035,3097.3635
FDD33,OUT049,3601.3499
FDX13,OUT017,4066.7397
FDH60,OUT013,2965.5012
DRH51,OUT046,1342.0989
NCL07,OUT049,726.4466
FDW51,OUT045,3185.9902
FDF21,OUT019,500.239
FDH26,OUT019,306.3315
FDJ03,OUT049,753.6684
FDU35,OUT017,1529.2572
DRL01,OUT018,2996.3213
FDE59,OUT045,634.84644
FDI60,OUT035,1027.7483
DRH39,OUT035,1278.6674
FDK36,OUT049,793.38367
FDN52,OUT045,1359.3287
FDU12,OUT017,3894.5933
NCT05,OUT027,6216.9673
FDS37,OUT027,2959.938
FDK24,OUT017,791.3089
DRF36,OUT013,3126.853
FDN46,OUT010,233.04247
NCN06,OUT045,2510.0312
FDD59,OUT035,1262.7039
FDM14,OUT045,1612.7981
FDO10,OUT018,774.6919
FDU35,OUT013,1550.7384
NCA30,OUT018,2825.351
NCO41,OUT049,1549.1498
FDI24,OUT046,2729.1797
FDZ16,OUT046,2998.9036
FDV47,OUT046,1317.7026
FDV16,OUT045,616.0307
FDZ22,OUT035,1340.8245
FDO20,OUT010,549.7491
FDW38,OUT013,915.51154
FDW52,OUT045,2568.0413
FDT43,OUT019,156.28401
NCS29,OUT045,3913.4402
NCC31,OUT017,2404.5435
FDA21,OUT017,3170.4934
FDQ55,OUT046,1896.769
NCE54,OUT049,1120.1649
FDD45,OUT017,1533.9679
NCP17,OUT017,1039.8894
FDR47,OUT035,3097.655
DRM35,OUT013,2841.3027
FDR47,OUT019,449.25916
FDX19,OUT010,567.14374
FDV22,OUT027,3887.0647
FDQ46,OUT027,2967.1006
DRO47,OUT045,1714.7125
FDB44,OUT010,557.68286
FDN02,OUT010,605.60297
FDW10,OUT045,2472.1018
FDJ41,OUT019,578.3087
FDM50,OUT046,888.1983
FDW10,OUT035,2601.4475
FDY48,OUT049,1642.1462
NCE30,OUT027,5303.754
FDO04,OUT045,887.0509
FDQ26,OUT010,205.86075
NCX29,OUT018,2242.1777
FDE39,OUT046,1857.7979
NCR54,OUT027,5242.1997
NCP55,OUT027,1701.0891
FDX22,OUT017,3676.9126
FDI05,OUT035,1130.5493
FDC51,OUT027,3220.0696
FDC10,OUT013,1967.755
FDJ46,OUT045,2909.0981
FDV10,OUT010,107.9003
FDX12,OUT027,5889.2817
FDL43,OUT019,222.54305
DRB13,OUT046,3053.9932
FDF59,OUT027,3148.1213
FDT35,OUT049,2719.5696
NCJ19,OUT035,923.6093
FDT35,OUT018,2633.7063
FDI48,OUT046,736.8263
DRC24,OUT019,396.09515
NCZ05,OUT017,1608.3392
